靜和公主	[0.08741777840505725, 0.105414147886724, 0.08743550085472904, -0.10541414788686825, 0.10541414772932788, -0.10543201559497156, -0.08743703415431042, -0.10752591957019016, -0.08532356696382783, -0.10561617642781838, 0.10559865225109526, 0.10750819693232813, 0.08741933033123017, -0.08743701869725101, 0.10541414620629098, -0.10541414771235703, -0.08725116053771975, -0.0874371998633558, 0.1075081969478036, 0.10732405141101578, 0.08723328948257113, -0.10752776215843846, -0.10543185338738113, 0.0853252812718028, -0.10541414788672533, 0.1075098942896487, 0.10541602471452674, 0.10752777929263051, -0.08743548373420483, 0.10752777913524697, 0.10732405139569715, 0.10541586051140446, -0.10559848821933947, -0.10541414788521615, 0.08741949269623209, 0.08532356696532178, 0.10734345424270891, 0.10561805493740659, -0.10732558469362763, -0.10734345440039243, 0.08723329114768812, 0.10541414604738437, 0.08723328948107847, 0.1055986351458897, -0.10541414788686837, -0.08743548390857314, 0.10541414772918482, 0.10541414788535922, 0.08743719835727312, -0.10541414771385099, -0.10561634229753533, -0.08725115901482579, 0.08532356680778272, 0.08532356696532176, 0.10541416316776682, -0.10541602455848019, -0.10541414788686836, 0.1073415945342236, 0.10734157757109565, -0.10752761524706393, 0.10752777911977009, -0.10541584523036424, 0.08743718291732774, 0.10752590244831621, 0.10543356769533946, 0.10541414788686836, 0.08725115901468417, -0.08743548373585562, 0.1075275996189392, 0.08741761418814058, -0.10561805677537997, -0.10543373005883627, 0.10734345424120119, -0.10559863512906319, -0.10541414771251528, 0.10541414788686836, -0.10541414788686837, 0.10543371460342633, 0.08725287333497325, -0.08741949286907733, -0.10541416316776554, 0.10559847276543868, 0.10541414604873672, 0.08725115885577757, -0.0853235667923209, -0.10541586068562969, 0.10541602639496118, 0.10543187033503096, 0.08741778007166702, 0.10543185338887509, 0.10561805493904358, -0.10734329019578986, 0.10752777912140707, 0.0874371981983694, 0.08743703583460041, -0.10541584523022121, -0.08741761602625844, 0.10543201726142583, 0.08741949285525265, -0.08532356679081318]
正八品縣丞	[0.0980269910962186, -0.09579674438316373, 0.09579695421374672, 0.09802496359450102, -0.0958162589327734, 0.09599426528914114, 0.09579877366986317, 0.11705940029467274, -0.09599424676379611, -0.09579695438533008, -0.09802496198266834, 0.09800747865638117, -0.09579877366829904, -0.11684422134571008, -0.09802496376420161, -0.0959922175135354, 0.09579877560648775, -0.11684422134742702, 0.09579877382478684, -0.09579877382322141, -0.11907041146000838, -0.09579877560805333, -0.09581643152317199, 0.11703768373280272, -0.09579674438314761, 0.11907244072848257, 0.09579877543490271, 0.09781181583587505, -0.09802496376593454, 0.09800546774338556, -0.09579877560803732, 0.11887493815818997, 0.11705939852618305, 0.09601173206142802, -0.0957967648466815, 0.09781181600717051, 0.0980054696814243, -0.09780978480047829, -0.09599221749532193, 0.09783130815489174, -0.09783132686832999, -0.1168421920954334, 0.09579877366828304, -0.09800545115464901, 0.0957969376085297, 0.0980054493712474, 0.09579877365163651, 0.09579877365163637, -0.09579877543505563, -0.09800525810056376, -0.09579877382306864, -0.09802496376578189, -0.0980073057064718, 0.11686373589532116, 0.09579896493881516, 0.09579695615208682, -0.09579877382480158, -0.09601374263157408, -0.09579877365163637, -0.09579695615207223, -0.09579674616641395, 0.09782949065377367, -0.09599242924603432, -0.09800748025170579, -0.09599424676396348, 0.09783151992226387, -0.11705737104266452, -0.09781181602538261, -0.0980054677267257, 0.09579879217699597, 0.11705919030898528, -0.09581645023644582, -0.09579877560647317, -0.11686371544656424, 0.09802496376591995, -0.09581826950433366, 0.09579676290849261, -0.09579877366814611, 0.0959924107389014, 0.09579877365320348, 0.0978118140689658, 0.0957987754184091, -0.09581644829652541, 0.096011923348604, 0.09802477071200083, -0.09599242924775125, 0.09802699301792818, 0.09579676467524921, -0.0957969561340261, -0.09800546949349688, -0.097811814258626, -0.11703785649463345, -0.11686392719900687, -0.09581826967418423, 0.09579674633798287, 0.09581846079149617, 0.0957967443831476, 0.09781181406896565, 0.09781202581967666, 0.09581826773756091]
清涼台	[-0.09254057960244529, -0.09465182288292467, 0.0925405796041377, 0.11505502391869234, 0.09256034843233694, -0.09447837629539316, -0.11503334494928341, -0.11503525543639509, -0.09254058151823472, -0.11503525702083617, 0.0925405629264139, -0.09445842754511767, 0.11294207095955154, -0.09467159154684869, 0.09465180429281189, -0.11505311554393771, 0.09447664624392144, -0.11503525702083435, -0.1150350751682242, 0.11311704713939479, 0.09254057960431655, 0.11505311362984072, -0.09255843987725731, -0.0925405796043338, 0.09254057958602367, 0.09467158963465579, -0.11294189087341192, -0.09465373127392172, 0.09255843989369615, 0.09256054694623568, 0.09465182271715147, -0.09254058151652324, -0.11503525527268936, 0.09467369879992585, -0.11311513683429873, 0.0944566973261788, 0.11294189087341028, -0.11293996387226503, -0.09256053026680038, 0.09254058151654213, -0.09254039949984974, -0.09465373127372895, 0.09254058151634605, 0.09254057960433394, 0.0925603668765175, 0.09254058151654049, -0.09254057958600644, -0.09465162243848844, 0.11294207096126153, 0.09256036686007865, -0.1131172289903125, 0.09255845657142145, 0.09255843987556486, 0.09447857497506494, -0.1129221035993397, -0.11294207096127877, 0.11294207096128044, 0.1129418741773609, -0.09254058151634606, -0.11503316486314391, 0.09255843812724092, -0.09273550646288427, -0.09253847076701034, -0.09447857690729322, -0.09254058151843096, -0.09254057976802224, 0.09254058151654228, -0.09254058151634784, -0.094478576741699, 0.09254057976804131, -0.11292210551514821, -0.11294187226345817, -0.09447837821120166, -0.09254057958600642, 0.0944785749733725, -0.09255843987725731, 0.09273361283740253, 0.11292210360103411, 0.11503332653967296, 0.0944783966536518, -0.0925584398772591, -0.09254057976802241, 0.09467177163300557, 0.094653733024136, -0.09445668063032027, 0.09447646792233112, 0.11505311554374147, 0.09255843987538767, -0.09253847060312581, 0.09447837822762144, 0.11503505674030172, 0.0944586077970461, -0.09465180427466337, -0.09465353451173544, 0.09254058153447897, 0.09255843987556489, 0.11505311554374147, 0.09447646792252376, 0.09447837822931568, -0.11294014395859728]
德嬪	[0.08612950337611927, 0.08630012166582919, -0.08806904346804344, -0.1066297245641052, -0.08805139047455807, 0.08789978273831861, 0.1048943844023676, 0.10470934455628905, 0.10664719482062, -0.10662970720062112, 0.1066471776291887, 0.08806886090279425, 0.08614697378825079, 0.10664717745922848, -0.08806886073454696, 0.08805122491309886, -0.08612950486233698, -0.10662970870483751, 0.10489455143063463, 0.10664565319484313, 0.1047078374655006, 0.0878821469201602, 0.10647811667379467, -0.10489453407064007, 0.10647811518915548, -0.08612952056755074, -0.1066312316386235, 0.0880688609045229, 0.10664719499250724, -0.0861293553479528, -0.10472530623752627, 0.10664717763093433, 0.10664719483845332, -0.10664567055641605, -0.10489436871480418, -0.10662970870483769, 0.1048768982864023, -0.10472376609623704, 0.10489436854328262, 0.1047237834757947, 0.086129520567732, 0.08630010596078126, 0.10664565319466189, 0.10664719483845331, -0.10664719482080284, 0.10664736038397495, -0.10664717764687316, 0.10487689975511821, 0.10664717747689595, 0.10663124734383708, -0.08806887659191907, -0.0880688608868726, 0.08612933947258042, -0.1066473587257218, -0.0861310450036416, 0.08805139047439238, 0.10664717763091862, 0.10487689828658515, -0.10663124884787094, 0.10664719483846886, -0.08614546654221128, -0.10664717913323957, 0.08612933947085179, 0.1066471791332551, 0.10664717763093433, 0.10664717763091716, -0.10487842255251902, 0.10664717763091862, 0.08613104349944223, -0.08789809293028862, -0.08612933798637971, 0.10647657653249006, -0.1048768981146979, -0.10664736021210518, -0.10489438442018505, -0.10662954184498509, 0.0880513919446711, 0.10487842270484285, -0.10487842272078186, -0.10470765473044162, 0.10664736038208096, 0.08612952073925496, -0.10664719316600503, -0.08612933798636271, 0.08614697378843349, 0.10664717763076847, -0.10647657668481533, -0.10662970720253247, -0.08806886238917766, 0.10470783746565086, -0.1066473444892238, -0.08613102779612279, -0.10664719333614808, 0.08789978422451918, -0.10664719333614649, -0.08612952073754353, -0.10664565319309766, -0.10664736021210519, 0.1066471774770631, -0.10664719483845315]
德貴人	[0.08516400243936226, -0.10411012134037938, 0.10390758518991615, -0.10213441444395581, -0.10392510055415648, -0.08516198190273783, -0.10392489397462952, 0.10215172127952092, -0.10215172304341401, -0.10409281255367896, -0.1021535153212983, 0.10390777185534644, 0.10215149285662718, -0.10215372190069714, 0.10215172127802405, -0.10215170136574916, 0.10215151449545927, 0.08536655675431194, 0.10215353523358872, 0.10390756332681517, 0.1019491651976844, 0.10409279089558562, -0.1039077718553449, -0.10390758500449725, 0.10215351532295937, 0.10390779353302698, 0.10215170136574916, 0.10194916501226685, 0.10215353523523424, -0.10215351532129845, -0.10213420571058351, 0.1039075652953883, 0.10392510248389697, 0.08516177339363294, 0.10392508258953134, -0.10215151451488429, 0.10392510034933129, -0.10196647379712553, -0.10215353523523409, 0.1021537220860991, 0.10215172127966927, -0.10215353523525131, -0.10215353523508727, 0.10390758498508947, -0.085349041187051, 0.10411232874543763, -0.1039075850044957, -0.0851640006933659, -0.10215353503223053, 0.10215151449712184, -0.10390575152356288, 0.08320518511691401, 0.10215353523525131, 0.10215172322867072, -0.10215353523525131, 0.10390575328895287, -0.10215351533904532, -0.10215170155116808, -0.10411032791976114, -0.10411030841367129, 0.10409299960937053, -0.10215149304204475, 0.08534722723132228, -0.1039075633268153, -0.1021537219006799, 0.10390758518975225, 0.10196647398256167, -0.0832227242739943, 0.08516379216301133, 0.10196647379712553, 0.1041103281227801, 0.10196649566022654, -0.1040928127566979, -0.10390756548080736, 0.10411030821050536, -0.10411030820884444, 0.10196647379895034, 0.1039248939747919, -0.10215172302400473, 0.10411030822641172, -0.08516197995358954, -0.10390758498507224, -0.0851617930851574, 0.08516400245543251, -0.10215170136574916, 0.10409299944171542, 0.10390756547913076, 0.10215353523523561, -0.10411030821066773, 0.08339062121405032, -0.10390575326956064, 0.10409279108085649, -0.10390758517065535, -0.1039075849867333, -0.10215170155299, 0.08516199984813479, 0.08340793001650919, 0.08516381382310724, -0.08340995053571287, 0.10409281273911355]
朧月公主	[0.09312035331313764, -0.09311839412772462, 0.09500306985598145, -0.1152242655580829, 0.11314610775281274, 0.09312035311018706, 0.11295085439575929, -0.11501222866850717, -0.09519831907409723, 0.09518136083477544, 0.11314610775456581, -0.11501027137555743, 0.09520027995106767, -0.09500306779475114, -0.0949841309709492, 0.09310141645308842, -0.11501025194040604, -0.09312035123559168, 0.09312037085409011, -0.09310143401400839, 0.11522424800099654, -0.11501025192392891, -0.0951983015151121, -0.11294906989878542, 0.0931201592075968, 0.09312015937621788, -0.09518134139964284, 0.09312018087258093, 0.11522603457723334, 0.09311839243824624, -0.09312018089079556, 0.09312015939251492, 0.09312015920933275, 0.09312015939425225, 0.11522603268272519, -0.11501026950114575, -0.09517957447954067, -0.09312035331487344, 0.09312037104092409, 0.09498432299894391, 0.09311837264939282, -0.09498432299722692, -0.09312037087213967, -0.09290439806905028, -0.1129508564752042, 0.11314610569331843, 0.09498432299720966, 0.09519832097037537, 0.09312016127056305, 0.09520010583716783, -0.09520008619890269, -0.0931016260583017, 0.09312017880979684, -0.11501026948121246, -0.09500485437290554, 0.09311837471237754, 0.11522426761933029, -0.09312037293526891, -0.11522426557629563, 0.11312736087759825, 0.11522603457723352, 0.09312035331503658, -0.09312035312821954, 0.1150120560393995, 0.09312016127056288, 0.09520008621519953, -0.09312015937621806, -0.09498430543820761, -0.09311837471235873, 0.09312035125382341, 0.09290439617470529, -0.11501203849861018, -0.09292292949227805, -0.09519832113534461, 0.09311839412774171, 0.11501026950116111, 0.09517957617283387, -0.09312035331331944, -0.11314610587823637, -0.09500483679395293, -0.11522603457707035, 0.09498432301715835, -0.09312035331503833, -0.09312037085408839, 0.11501007949795053, 0.09312015918956432, 0.09312016126882709, -0.09292312341479991, -0.09310143401400825, -0.09312018070589453, -0.09312016127039972, -0.09290420413196755, -0.09312035142052827, 0.11503080083694081, -0.11522605213623557, 0.09312037291723647, -0.09311837281785057, -0.09311839412946041, 0.0931201593743191, -0.09518134310888948]
勤政殿	[0.10632081122060852, 0.08474147442162483, -0.08664069472989552, -0.10442174265727734, 0.10630052452793005, 0.10441997503107875, 0.10441997502960632, 0.10630246373770409, 0.10442174265565068, 0.10442172439781483, 0.10440164409907648, 0.10459709909364295, 0.10632079310434003, 0.08474145632241696, -0.08664054312815134, -0.10651645120330303, -0.08666081154593483, 0.10632081122073533, 0.10442174249539501, -0.08456610127413283, 0.10649616625183357, -0.08664052487030192, -0.10459726911509175, 0.10649808704500212, 0.10440147249651646, 0.10440145597840467, -0.10632081106049454, 0.10442174264007642, 0.10442157107043484, 0.10459709754515288, -0.10459709752824914, 0.10459711407750821, -0.10631887202343777, -0.10442172438209742, 0.10440164237329735, -0.08666081156313588, -0.10651645105862151, 0.0866588906267705, 0.08664071298773128, 0.10442174264154899, -0.10441980517002636, 0.0845458147556564, 0.10461736752845562, -0.10442155453823358, 0.10440339359313638, -0.10649616609171947, 0.10442155452264577, 0.10442157107043484, 0.10440339517423246, 0.10441999157886668, 0.10442174264154759, -0.08664071300493362, -0.10459728393843255, 0.10440339344859657, -0.10632081120354801, -0.10442174264007642, -0.10651645276882367, 0.10649616609157891, -0.10459709754529471, 0.08664069629541743, 0.10649616610877996, 0.08474147458026765, 0.08644680596555487, 0.1063190585612435, 0.08664054141956089, 0.10442157279608451, 0.10651645120330314, 0.08646499841087453, 0.10442174264170445, -0.08664054141957593, -0.10649618280110885, -0.104403223750745, -0.0864651699962322, -0.10442172610786292, 0.08646516827061135, 0.10442172594614955, 0.10651645262575653, 0.10440145598003273, 0.10651628120065457, -0.10630052609331014, -0.10440147423948148, 0.1044217426572651, 0.10651643609194215, -0.08646499841101636, 0.10632063977844618, 0.08644663438019592, -0.08666080998041165, -0.08665904377669385, -0.1044014561230862, -0.1044032237335577, -0.10440145596445843, -0.08664069645567325, 0.10442174265565068, 0.08646516999624597, 0.10442172610639035, -0.08665906048635184, -0.08664054141957453, -0.08474147285461951, 0.1044215727805101, -0.10440320705681676]
浣碧	[-0.10400473977068295, -0.10580288348133372, -0.10380997130322649, -0.10580465123399829, -0.10382854061423405, -0.08536778281618602, -0.08538490787995358, 0.08538313659216787, 0.10398601607138158, 0.10578768088690628, 0.10578592737691596, -0.10381157010933134, -0.08736084785650262, 0.1058046512323059, -0.10580465123399677, -0.10578752634080009, 0.10562862272077768, 0.10562862272077768, 0.1058046351496481, -0.10580465107590287, -0.10562862103857167, 0.08536776673197888, -0.10580465123385527, -0.0853661662435267, 0.10578592737675947, 0.10400314096304523, -0.08556093639489806, 0.10578768088535881, 0.10580303634509262, 0.10400473976915009, -0.10398775333938554, 0.08536616792742338, 0.10578592737691749, -0.08555932149008554, 0.1040047396110397, -0.10580465123385527, 0.1040029864183321, 0.10580465123383859, -0.10580465123399846, -0.08718304989562187, 0.10580289772384976, 0.10562862103688271, -0.08536616808537559, -0.10578768072757919, 0.08536618250031157, 0.10400458522443526, -0.10578752618286436, 0.08716607939075367, -0.10580305242618453, 0.1040045691419205, -0.10580465123385527, -0.10580465123384031, -0.08735924905194713, -0.10578768256926877, -0.1058046351511825, 0.08734212416059949, 0.10578592753624474, 0.08538490619776411, -0.0873421241590501, 0.1057876807274195, 0.10580465291605956, 0.08555918471040896, 0.10580465123384031, 0.10398761487748644, 0.10398776942220132, 0.1039877694237507, 0.08538313827266482, 0.10560988108433599, 0.10400473976899209, -0.10400472368647751, 0.1040047397706993, -0.08734226260645225, -0.10578591129408349, 0.10398601607138161, 0.103828695000837, 0.08555932317228984, 0.10580465291605956, 0.10562862103841539, 0.10580465123385527, 0.08536616792742338, -0.10580465123399829, -0.08556093639489618, -0.08554381150184288, -0.10578766480439171, 0.08734372296499884, 0.10400458522612763, -0.10578606583865703, -0.10580305242790991, -0.1040047397706845, -0.10400472368802689, -0.08716769427935663, 0.0871830498956234, 0.10400472368631782, -0.10382870957371039, -0.08555916846981375, -0.1056286210368662, -0.08718304805549647, 0.10580465275827995, 0.1056286210384137, -0.10580465123385527]
儲秀宮	[-0.09381069876355418, 0.09593499010910214, 0.09381087044908532, -0.09381248808854505, 0.09401503682239777, -0.09401324906315321, -0.0938107151560251, 0.11429534960219416, 0.09575249557738226, -0.09382899941313462, 0.09401307566806505, 0.09381087044748883, -0.09381264352716297, 0.09401324890126635, 0.09381264181600805, -0.0938107167201735, 0.11429517791509868, -0.09381071517235287, 0.11429534960046464, 0.09382900110463446, 0.09401503527472611, -0.09381088700026617, -0.0938290011227077, 0.0959548741751355, -0.11429696569384643, -0.0939949631113816, -0.11643952503169978, 0.09575072420886174, 0.09381247013049424, 0.09575074076165227, -0.09382898300259337, -0.11448121361638233, 0.09381069874722488, -0.11641948426561635, 0.09381069876355419, -0.0959531011151167, 0.09382900112112713, -0.09382898300259185, -0.11429517791494971, 0.09595487246714286, -0.09593676163795828, -0.1164395414222749, -0.11429696724326202, 0.09381087199833743, 0.09595311921540196, 0.09595310111337263, 0.09381071517077258, -0.11643952501520546, -0.09381248653929308, 0.1142953497460369, 0.11643759682071941, 0.09401486515510504, 0.09382881130058536, 0.09381087043259238, -0.1142971390726068, 0.11429536770408633, 0.09593498870384183, -0.11429713908735413, -0.09381088855111326, -0.1162352199146281, -0.11448121361796275, -0.09595310109688135, 0.09399496311296202, 0.09381247011574537, 0.09577079792162187, -0.11431330842810355, -0.09381069876355556, -0.09593498855826961, 0.09381247011573096, 0.09383077247315495, 0.11643954142400569, 0.0938108704474902, -0.09401503683889197, -0.11642123907977919, -0.0959349885582696, -0.09381247027606494, 0.09595311766616453, 0.09595310111510201, -0.093810698747225, 0.1144814032616776, -0.09382881131707677, -0.09381087043259112, -0.09401503683890512, 0.09399497966575393, 0.0959548741914809, 0.09381264336526003, 0.09381247184006594, 0.09595489058551618, 0.09399692410857027, -0.11429517790020081, 0.11449951597711769, 0.11429713752177426, 0.09595310111337403, -0.09401503683889197, 0.09381248653929293, -0.09575249556263352, -0.09382899955696418, -0.09381071515602496, -0.0959550622873751, 0.0940150368241431]
交蘆館	[0.10529887382232658, -0.1052827586448397, -0.08527935820888846, -0.10546986733474886, -0.10546970948819115, -0.0870164788995479, -0.08701647705274877, -0.10546970950513453, -0.10545360920429069, -0.08701631938157374, -0.10528130026164807, -0.1052990333543705, -0.10546986733617257, -0.10529887383783394, 0.1035280794469511, 0.10546988208555416, 0.10546970964962987, 0.10528130026007222, 0.10546970964963132, -0.08720504595740952, -0.10529904958143678, 0.08543409357707604, 0.10352790503667178, 0.0852647192977221, -0.10546988224541852, 0.10546972422205447, 0.10546970948819114, 0.10354403830354535, -0.0852631000800187, -0.10546986733473641, 0.1037003734975957, 0.08527937477421367, -0.10545359262518897, 0.10545375214174073, -0.10546986566631668, 0.08526310008003392, 0.08527937478956614, 0.08543409375375384, -0.08526308518629246, -0.10529903317901676, -0.10546986584153203, -0.10546986733617116, -0.10546986733473498, 0.10546988373860623, -0.10546970966501133, 0.10546986733473498, 0.10370037515367472, 0.08526325774975897, 0.08543409208374592, 0.08703422655091973, 0.10352792144054303, -0.0854516833971306, 0.10546824794036767, -0.08720488811230184, -0.10369873919384123, -0.10354581387458953, 0.10546988208541465, -0.10545359429664829, 0.1035279052120558, -0.10528129859163884, -0.10352790672205973, -0.10545359280200917, 0.08703259226110924, -0.1054521345786942, -0.10545359431215275, -0.10352806473004375, 0.1035279216159133, -0.10546824977023708, 0.10529887550784045, -0.08545166866484168, -0.1035279214559106, 0.10529741379843716, 0.10352790670668101, -0.08720504581436152, 0.0852631000800187, -0.08526309991859388, 0.10545360920586654, -0.10528129876686916, 0.10546986751154126, 0.10546986751155518, -0.10529741379842347, 0.10352790686811988, -0.08718731287991238, 0.10545197491764435, 0.10369891360570899, -0.1052990331775793, 0.10545213441881611, -0.08703405381050867, -0.10546972439887467, -0.08543556834861923, 0.08526325776671487, -0.10352808113391358, -0.10546988224384267, -0.10546986749604925, -0.10546988373860623, -0.10354565453485781, 0.08718877275945719, -0.10369891511426427, -0.1052988753324593, 0.10529741395986354]
安比槐	[-0.11393397509191257, 0.09301132612942246, -0.09084918594618319, 0.0928079754314589, -0.11197710022322711, -0.09301366622105943, 0.09280817869675176, -0.09303575125054261, -0.11393165580334809, 0.09280584050056294, 0.11391188628299959, -0.09303575102804552, -0.09303363520566105, -0.09084896585826392, 0.11416154744077754, -0.0928058407036602, -0.11393165786657271, -0.11393397298967681, 0.09301132592449861, 0.11393397321182194, 0.11393397300726438, -0.09301132614885586, 0.09280815790940476, -0.11413946053526391, 0.11393397298766368, 0.09280815790755689, 0.11391186719209505, 0.09301132802874562, 0.11197496363680219, 0.09301366642395582, -0.09280604206942919, -0.11393395199742198, -0.11393395410148756, 0.09280797541204323, -0.09303341513918663, -0.09301132822981371, -0.11393375289974796, -0.09280815770649048, 0.0928058614713925, -0.09301132612925889, -0.09301366434299611, -0.09280817659248532, 0.09087127285186407, -0.09280817889962874, -0.09303343382230467, 0.11393185716728897, -0.0928081765924855, 0.09280584048114726, -0.11393375269871547, -0.0908712728322651, 0.09087127303515977, 0.09278607100185828, -0.09301346275674519, 0.09084896583681906, 0.09303554986532248, -0.11415943368563683, -0.09084896585828349, -0.09301344384930549, 0.09280797520912895, 0.09301134691475987, -0.11393397507231542, -0.09280817869675193, -0.09301344196921305, 0.09280815770650669, 0.09301134920248777, -0.11197478093652471, 0.09303363520750708, -0.09301154829809684, 0.09084918592471893, 0.09280815582658318, 0.09087338887714495, 0.09280585938858694, -0.11391186719412605, -0.09301366622288587, -0.11393397319054235, -0.09303575104559765, -0.11174718571547937, -0.09301344382970667, -0.11413712462495833, -0.1139316370810714, -0.09301154850283926, 0.11391166601366438, 0.09280795442364567, 0.09303552865259974, 0.09280817867547081, -0.09280817659250322, 0.09303575333334646, 0.09280584070550636, 0.11393397319238836, 0.09280817869488803, -0.09280606097485913, -0.11197478093652471, 0.09301132802690146, 0.0927839549569786, 0.11199706922742758, -0.11197476014919543, 0.1139339732119872, 0.09280584048114894, -0.11197476017064192, 0.09301344196937847]
安陵容	[0.10882265646385077, 0.08713764572071402, -0.10882105406840538, 0.10690244650339065, -0.10863938389535599, 0.10861982714673, 0.08733669606142996, 0.0890365135510201, 0.10690246434162791, 0.08923934121333539, 0.08731894806787831, 0.08905424553804266, 0.08731892857481793, 0.10862001198441971, 0.10671919159374699, -0.08713584064913944, -0.10672097881159516, -0.10671917373634722, -0.10671919157458265, -0.08923932337702983, 0.1067189888965428, 0.10862181706003683, -0.08733850317911626, -0.0873191312507434, 0.10671917373634707, -0.10672097880966529, -0.08923753613983282, -0.08731913292702974, 0.08731911323716761, -0.10671917373616253, 0.08733868800113086, -0.08713584249863399, -0.10862181705792245, -0.08903667889739847, 0.08713764757215434, -0.08921995166095116, -0.08905623564392416, 0.10863759665817474, -0.08905444823543121, 0.10862001198441971, 0.1067189888986572, 0.10671917373809241, 0.08732075131123383, -0.10671900673689279, -0.10672097861497641, -0.10690246434162641, 0.10671917373809241, -0.08713585850479401, -0.10690246621240115, 0.10882085140969672, 0.10690246601598273, -0.10673873048653405, 0.10672079397004554, 0.08732075129013966, -0.10863757881973703, -0.0871376457226422, 0.10882103642465668, 0.10880330258988359, 0.10672097880966527, 0.08733868616712694, -0.10880330258813806, 0.0892375183035271, 0.1067191735414735, -0.08713584064739409, 0.08713584064739578, -0.10863776365935676, -0.10692019632515794, 0.10671919157439815, -0.10862003167426425, -0.10671917373827694, -0.10862001198634959, -0.08713584064932581, 0.10672097881177985, 0.10690244650339065, -0.08713584064720974, 0.08713565561290247, -0.10671917373809241, 0.10671917373809242, -0.08921995148544239, -0.08713746088302243, -0.08903850346395806, 0.10671917373809241, -0.10882267245086397, -0.08921976682307509, 0.10880330444149419, 0.08732075130949, 0.10880492467537717, -0.10882086944280604, 0.10671917373616253, -0.08923751832287594, 0.10880330258988341, -0.10863956873497406, 0.10673873048460233, 0.08713565561290096, 0.10671917373809241, -0.10672097881159513, -0.08923753616111153, -0.10862001198634959, -0.10690244652099413, 0.08923753615918165]
養心殿	[0.10174898884132232, -0.10174898884147456, -0.10354414858486766, 0.1037157370729142, 0.08447058030879342, -0.10192092098074003, -0.08284895331658612, 0.08464376939451806, -0.10354414858342988, -0.10193864034673754, -0.10174915282944746, -0.10176527158351036, -0.10371575290672397, 0.10174898884133546, -0.10174915284251683, -0.10371591689327252, -0.10356173546020786, -0.10373348793492745, -0.10174915284239101, 0.10174898884132232, -0.08464393339544664, -0.10354398610507244, 0.10174900602766311, 0.10174915282929407, -0.10373365192147588, -0.10371575289234394, 0.10371575289235711, -0.10174916866311841, -0.10176688634933537, -0.10176673970349043, -0.101750784792938, -0.10371735350413978, 0.10174916852038716, 0.10175078342764472, -0.10373363458105188, 0.08265946581223971, -0.10174898884132244, 0.10174899034965251, 0.103545616704693, -0.1037334879349406, 0.10175060527271444, -0.10354561670455391, 0.10174898884277454, -0.08464393203157784, -0.10176673970494005, 0.08462619987699783, -0.08464394921487638, -0.10174915282800984, -0.10354414874054231, 0.10175062079202155, 0.10174900604073114, -0.10373348792198522, -0.10371575274947256, -0.10174917001404366, -0.10174916850458264, 0.10176528726009751, 0.08464378521512084, 0.10176510910530516, -0.10174915282930733, -0.08265945012256992, 0.10371590105943385, 0.10371736918072588, -0.10174915282800984, -0.10371590106101057, 0.10174900604059219, -0.10356189930271203, 0.1017491686485993, -0.1037157529081762, -0.10176673970480093, 0.10175078493725913, -0.10175062094914714, -0.10174916850602042, -0.0844720155542141, 0.10373365177873162, -0.1037157527494739, -0.10176527158222601, 0.1037336519228992, -0.10192252007140239, 0.10174915282944759, 0.10354414872759865, 0.10373365192160182, -0.10174900618332318, 0.10373201981508763, 0.10174915282944746, -0.08464394921473731, -0.10174900602766299, -0.10373348793636525, -0.10192090681364124, -0.08464231710693891, 0.1035440002733165, 0.10192252173684357, 0.10174915282943314, -0.1017490060262252, -0.1035441485977966, -0.10174916850602042, 0.0846260345090603, 0.10354414872745982, -0.10174898884132233, 0.08464394907344394, 0.10174898884146141]
